Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),label,conf,hour_voc,date_voc,lat,long,swift,site,land_use,land_cover,vegetation,year,month,day,day_name,month_name,hour
17,Spectrogram 1,1,102.0,105.0800199508667,0.0,1906.0377776622768,Gorilla,0.28976970911026,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
18,Spectrogram 1,1,108.0,110.09880352020264,0.0,1163.623332977295,Gorilla,0.1675945371389389,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
19,Spectrogram 1,1,117.88372492790222,120.0,0.0,1108.3461344242096,Gorilla,0.356599360704422,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
20,Spectrogram 1,1,120.0,122.14348071813583,0.0,1180.3863942623138,Gorilla,0.2126938551664352,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
21,Spectrogram 1,1,129.79502901434898,131.99999991059303,0.0,1188.417598605156,Gorilla,0.1624872237443924,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
22,Spectrogram 1,1,135.75533562898636,138.0000001788139,0.0,1227.08298265934,Gorilla,0.1715594828128814,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
23,Spectrogram 1,1,138.0,140.12770414352417,0.0,1179.0771037340164,Gorilla,0.2171589136123657,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
24,Spectrogram 1,1,147.75210750102997,149.99614942073822,0.0,1226.7284095287323,Gorilla,0.1938785016536712,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
25,Spectrogram 1,1,150.0,152.1497681736946,0.0,1201.6518414020538,Gorilla,0.1714513301849365,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
26,Spectrogram 1,1,156.0,158.12805926799774,0.0,1228.4509092569351,Gorilla,0.1664307564496994,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
27,Spectrogram 1,1,162.0,164.22816091775894,0.0,1223.2190370559692,Gorilla,0.1573558151721954,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
28,Spectrogram 1,1,168.0,170.1270244717598,0.0,1238.730400800705,Gorilla,0.1511263400316238,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
29,Spectrogram 1,1,177.68600463867188,180.0,0.0,1214.7162854671478,Gorilla,0.1800570785999298,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
30,Spectrogram 1,1,183.76209345459935,185.9938631951809,0.0,1222.175434231758,Gorilla,0.2554950416088104,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
31,Spectrogram 1,1,189.6669825017452,191.99999991059303,0.0,1201.4633417129517,Gorilla,0.2128326445817947,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
32,Spectrogram 1,1,195.68723711371425,197.99999991059303,0.0,1216.4879590272903,Gorilla,0.2601119875907898,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
33,Spectrogram 1,1,198.0,200.13032698631287,0.0,1213.4501338005066,Gorilla,0.1514657288789749,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
34,Spectrogram 1,1,207.6712682247162,210.0,0.0,1215.7419323921204,Gorilla,0.1649619489908218,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
35,Spectrogram 1,1,213.721803188324,216.0,0.0,1181.2102794647217,Gorilla,0.2824792861938476,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
36,Spectrogram 1,1,219.7353499531746,222.00000017881396,0.0,1216.9817090034485,Gorilla,0.1865894049406051,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
37,Spectrogram 1,1,222.0,224.2850280404091,0.0,1208.9157104492188,Gorilla,0.2051456272602081,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
38,Spectrogram 1,1,228.0,230.1218240261078,0.0,1226.7377972602844,Gorilla,0.2809329032897949,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
39,Spectrogram 1,1,237.6844000518322,240.0000002682209,0.0,1208.2438170909882,Gorilla,0.1919669359922409,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
40,Spectrogram 1,1,240.0,242.14229464530945,0.0,1202.776879072189,Gorilla,0.1750136911869049,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
41,Spectrogram 1,1,249.7722101211548,252.0,0.0,1246.817782521248,Gorilla,0.1605258285999298,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
42,Spectrogram 1,1,255.69780215620997,257.99999991059303,0.0,1170.8591133356094,Gorilla,0.2260460257530212,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
43,Spectrogram 1,1,261.68849006295204,264.00000008940697,0.0,1148.1785029172895,Gorilla,0.1809178441762924,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
44,Spectrogram 1,1,264.0,266.1414885520935,0.0,1220.9757417440414,Gorilla,0.1576101332902908,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
45,Spectrogram 1,1,270.0,272.1574666500092,0.0,1195.1177567243576,Gorilla,0.171443909406662,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
46,Spectrogram 1,1,279.69095492362976,282.0,0.0,1163.160428404808,Gorilla,0.1956070810556411,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
47,Spectrogram 1,1,282.0,284.1434168815613,0.0,1224.289983510971,Gorilla,0.1942703872919082,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
48,Spectrogram 1,1,288.0,290.13843816518784,0.0,1176.106557250023,Gorilla,0.25212362408638,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
49,Spectrogram 1,1,297.7015069127083,300.00000017881393,0.0,1207.3101848363876,Gorilla,0.1620419174432754,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
50,Spectrogram 1,1,300.0,302.15143114328384,0.0,1228.5187095403671,Gorilla,0.2109547108411789,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
51,Spectrogram 1,1,309.7743602693081,311.99284735322,0.0,1216.2955105304718,Gorilla,0.1556279808282852,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
52,Spectrogram 1,1,312.0,314.14442324638367,0.0,1230.577826499939,Gorilla,0.181814819574356,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
53,Spectrogram 1,1,318.0,320.14075845479965,0.0,1215.1625007390976,Gorilla,0.1655907481908798,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
54,Spectrogram 1,1,324.0,326.13892775774,0.0,1225.6664782762527,Gorilla,0.1543763875961303,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
55,Spectrogram 1,1,330.0,332.1554802060127,0.0,1222.6705998182297,Gorilla,0.1988788694143295,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
56,Spectrogram 1,1,339.765492528677,341.9944581091404,0.0,1236.1820042133331,Gorilla,0.2607885003089905,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
57,Spectrogram 1,1,342.0,344.1625501513481,0.0,1223.6461788415909,Gorilla,0.1662478148937225,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
58,Spectrogram 1,1,348.0,350.1346814632416,0.0,1234.87189412117,Gorilla,0.16942098736763,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
59,Spectrogram 1,1,354.0,356.12318247556686,0.0,1223.0892479419708,Gorilla,0.1655273735523224,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
60,Spectrogram 1,1,363.7365563213825,365.9999997317791,0.0,1215.614452958107,Gorilla,0.1588288247585296,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
61,Spectrogram 1,1,366.0,368.1477704644203,0.0,1225.5078554153442,Gorilla,0.1629895716905594,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
62,Spectrogram 1,1,375.6981646120548,378.00000008940697,0.0,1143.481656908989,Gorilla,0.2307105213403701,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
63,Spectrogram 1,1,378.0,380.1357963681221,0.0,1209.2100083827972,Gorilla,0.2018267661333084,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
64,Spectrogram 1,1,387.8273227214813,389.9904055595398,0.0,1138.3436620235443,Gorilla,0.1641445457935333,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
65,Spectrogram 1,1,390.0,392.30619353055954,0.0,1172.0559000968933,Gorilla,0.164518266916275,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
66,Spectrogram 1,1,399.7065762877464,401.99999982118607,0.0,1202.126517891884,Gorilla,0.2235868871212005,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
67,Spectrogram 1,1,405.7408390045166,407.9938223361969,0.0,1206.0486525297165,Gorilla,0.2253565192222595,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
68,Spectrogram 1,1,408.0,410.1428713202477,0.0,1177.2539466619492,Gorilla,0.1947072744369506,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
69,Spectrogram 1,1,414.0,416.3186153769493,0.0,1233.5839122533798,Gorilla,0.1797921657562255,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
70,Spectrogram 1,1,420.0,422.1415582895279,0.0,1226.9768863916397,Gorilla,0.1803476214408874,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
71,Spectrogram 1,1,426.0,428.1280642747879,0.0,1224.9065190553663,Gorilla,0.236959233880043,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
72,Spectrogram 1,1,435.7004815042019,437.999999910593,0.0,1232.2601675987244,Gorilla,0.2275085002183914,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
73,Spectrogram 1,1,438.0,440.1402749419212,0.0,1226.454675197601,Gorilla,0.1713543981313705,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
74,Spectrogram 1,1,444.0,446.1364565491676,0.0,1187.8062039613724,Gorilla,0.1732237786054611,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
75,Spectrogram 1,1,453.6935414671898,455.99999982118607,0.0,1210.73916554451,Gorilla,0.2712283730506897,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
76,Spectrogram 1,1,456.0,458.1391548514366,0.0,1220.3390896320343,Gorilla,0.2224752902984619,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
77,Spectrogram 1,1,465.6893093883991,467.9999997317791,0.0,1201.571375131607,Gorilla,0.1873821914196014,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
78,Spectrogram 1,1,468.0,470.3108271360397,0.0,1239.793300628662,Gorilla,0.1932089030742645,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
79,Spectrogram 1,1,477.6929520070553,479.999999910593,0.0,1229.6176701784134,Gorilla,0.1893507540225982,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
80,Spectrogram 1,1,483.6884441971779,486.00000017881393,0.0,1164.3380671739578,Gorilla,0.2873880267143249,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
81,Spectrogram 1,1,486.0,488.1305862665176,0.0,1215.2621150016785,Gorilla,0.2075843065977096,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
82,Spectrogram 1,1,495.7639519572258,497.9926841855049,0.0,1236.7185950279236,Gorilla,0.1612647473812103,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
83,Spectrogram 1,1,498.0,500.1172399520874,0.0,1217.045783996582,Gorilla,0.2485759258270263,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
84,Spectrogram 1,1,504.0,506.155789732933,0.0,1243.639588356018,Gorilla,0.1596572995185852,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
85,Spectrogram 1,1,510.0,512.0744102597237,0.0,1183.045580983162,Gorilla,0.1931293308734893,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
86,Spectrogram 1,1,520.3515270352364,521.9966434836388,0.0,1112.4778538942337,Gorilla,0.173272892832756,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
87,Spectrogram 1,1,525.7891365587711,527.9977935254574,0.0,1214.173287153244,Gorilla,0.3225399851799011,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
88,Spectrogram 1,1,528.0,530.1265561580658,0.0,1184.554547071457,Gorilla,0.2469752430915832,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
89,Spectrogram 1,1,537.7440886795521,539.99873945117,0.0,1175.272315740585,Gorilla,0.1734261065721511,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
90,Spectrogram 1,1,540.0,542.1124148368835,0.0,1183.8555335998535,Gorilla,0.2114640325307846,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
91,Spectrogram 1,1,549.7747504413128,551.9962086975574,0.0,1203.7191540002823,Gorilla,0.1635902822017669,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
92,Spectrogram 1,1,552.0,554.1309594511986,0.0,1172.5740134716034,Gorilla,0.1900469958782196,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
93,Spectrogram 1,1,561.6929834783077,563.999999910593,0.0,1189.9399757385254,Gorilla,0.1884500980377197,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
94,Spectrogram 1,1,564.0,566.127247095108,0.0,1243.0043518543243,Gorilla,0.1996461153030395,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
95,Spectrogram 1,1,572.4076023437083,572.5622405670583,1717.880293726921,2350.024059414864,Gorilla,0.1678104549646377,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
96,Spectrogram 1,1,577.4293269943446,577.5868177581578,1692.5700008869171,2389.3164098262787,Gorilla,0.3644737899303436,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
97,Spectrogram 1,1,582.0,584.1463467478752,0.0,1207.4314057826996,Gorilla,0.2732302546501159,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
98,Spectrogram 1,1,588.0,590.1402772665024,0.0,1208.6372077465055,Gorilla,0.1926475912332534,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
99,Spectrogram 1,1,597.6999046504498,599.997898131609,0.0,1204.5373767614365,Gorilla,0.2154757231473922,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
100,Spectrogram 1,1,600.0,602.1343930363655,0.0,1212.0764702558515,Gorilla,0.1748681515455246,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
101,Spectrogram 1,1,606.0,608.1515198349953,0.0,1232.1371585130692,Gorilla,0.2317229509353637,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
102,Spectrogram 1,1,615.7568718194962,617.9999996423721,0.0,1243.949756026268,Gorilla,0.1778678894042968,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
103,Spectrogram 1,1,618.0,620.1395696997643,0.0,1200.8598446846008,Gorilla,0.2115962654352188,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
104,Spectrogram 1,1,627.6951298713684,630.0,0.0,1190.8181011676788,Gorilla,0.1615194082260131,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
105,Spectrogram 1,1,635.3453547433019,636.0000002905726,0.0,1268.3501839637756,Gorilla,0.2128974050283432,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
106,Spectrogram 1,1,637.7520910911262,637.8956319876015,1634.2543065547943,2341.862767934799,Gorilla,0.2872946262359619,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
107,Spectrogram 1,1,643.4832281135023,643.6164774633944,1578.0207514762878,2260.9293460845947,Gorilla,0.2540052831172943,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
108,Spectrogram 1,1,650.0247058533132,650.202663693577,1872.4730610847475,2528.065145015717,Gorilla,0.2249152213335037,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
109,Spectrogram 1,1,654.0,656.128643989563,0.0,1239.8168444633484,Gorilla,0.1606411337852478,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
110,Spectrogram 1,1,660.0,662.3248681426048,0.0,1206.1086297035215,Gorilla,0.1762105822563171,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
111,Spectrogram 1,1,666.0,668.1337738037109,0.0,1223.423108458519,Gorilla,0.1839005500078201,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
112,Spectrogram 1,1,676.4275345131755,676.5610986426473,1574.12089407444,2257.38488137722,Gorilla,0.2376739829778671,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
113,Spectrogram 1,1,682.6971968449652,682.8430916033685,1684.4432801008224,2330.3545266389847,Gorilla,0.2126738727092743,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
114,Spectrogram 1,1,686.4439857434481,686.5958689022809,1621.4414685964584,2364.983931183815,Gorilla,0.2023107707500457,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
115,Spectrogram 1,1,692.8738142307848,693.0308740083128,1704.5579850673676,2371.3891208171844,Gorilla,0.1584054231643676,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
116,Spectrogram 1,1,698.1768494658172,698.3348410315812,1683.6021095514295,2366.698607802391,Gorilla,0.2015010565519333,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
117,Spectrogram 1,1,704.1031360086054,704.2652158085257,1710.347905755043,2382.57072865963,Gorilla,0.2164897322654724,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
118,Spectrogram 1,1,709.4384353123605,709.5939468182623,1681.1030358076096,2378.6384612321854,Gorilla,0.231827512383461,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
119,Spectrogram 1,1,719.7607639040798,719.9033355508,1697.6678371429443,2335.742712020874,Gorilla,0.1852781921625137,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
120,Spectrogram 1,1,721.7279318086803,721.9066298492253,1875.416338443756,2533.535659313202,Gorilla,0.1601067632436752,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
121,Spectrogram 1,1,729.6792398393154,731.999999910593,0.0,1179.8976361751556,Gorilla,0.2035794556140899,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
122,Spectrogram 1,1,735.0905958004296,735.2386807613075,1686.037853360176,2351.6397923231125,Gorilla,0.2100773304700851,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
123,Spectrogram 1,1,739.2034395541996,739.3656263742596,1714.0042036771774,2422.601655125618,Gorilla,0.2677095234394073,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
124,Spectrogram 1,1,744.9275551848114,745.0687010474503,1609.594225883484,2284.45440530777,Gorilla,0.1843543052673339,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
125,Spectrogram 1,1,753.6928016245365,755.9998613297939,0.0,1182.9062551259997,Gorilla,0.2523280084133148,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
126,Spectrogram 1,1,758.6323671396822,758.7771738711745,1728.7121713161469,2385.5219781398773,Gorilla,0.1669450104236602,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
127,Spectrogram 1,1,767.0021796226501,767.1820499897003,1692.2573000192642,2416.515573859215,Gorilla,0.3155764937400818,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
128,Spectrogram 1,1,772.7216759361327,772.8592705093324,1553.5304695367813,2248.71538579464,Gorilla,0.2373775094747543,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
129,Spectrogram 1,1,779.3056186214089,779.4679073318839,1826.440915465355,2501.4016777276997,Gorilla,0.1637916415929794,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
130,Spectrogram 1,1,780.0,782.1372463703156,0.0,1236.8281930685043,Gorilla,0.2050430476665496,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
131,Spectrogram 1,1,790.1890319120139,790.3455082643777,1701.6436159610748,2358.080893754959,Gorilla,0.2386370301246643,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
132,Spectrogram 1,1,792.0,794.1410635113716,0.0,1200.8332461118698,Gorilla,0.1638389825820922,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
133,Spectrogram 1,1,800.0835692044348,800.2177563551813,1765.6083405017853,2403.019815683365,Gorilla,0.2514709234237671,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
134,Spectrogram 1,1,809.0204133410007,809.1748126130551,1650.795266032219,2403.7564545869827,Gorilla,0.2912201285362243,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
135,Spectrogram 1,1,810.0,812.1475494503975,0.0,1226.7740070819857,Gorilla,0.1907474994659423,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
136,Spectrogram 1,1,820.728967666626,820.8705689907074,1622.3975270986557,2300.9488731622696,Gorilla,0.1670694053173065,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
137,Spectrogram 1,1,824.5411446131766,824.6894658766687,1692.6184296607971,2448.581457138061,Gorilla,0.3136331439018249,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
138,Spectrogram 1,1,828.0,830.1293072104454,0.0,1219.785213470459,Gorilla,0.2650100588798523,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
139,Spectrogram 1,1,836.8259358052164,836.9839552994817,1857.4143946170807,2496.4578449726105,Gorilla,0.1565922200679779,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
140,Spectrogram 1,1,841.7977766152471,841.9499081019312,1716.5762931108477,2446.540519595146,Gorilla,0.2939431071281433,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
